feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z358,-0.005855784796439955,0.09505289302864955,-0.0380274675809686,-0.0379184123877355
z359,-0.04458066058109269,0.21892070087285842,-0.07539815552911695,-0.07518192865565665
z36,-0.04258643968143254,0.19891443822645566,-0.06769281623129478,-0.06749868673427059
z361,-0.055005314645656264,0.27464405362245814,-0.0949513516573843,-0.09467905011690722
z362,-0.04340907145537977,0.19544858114334768,-0.06590021210681304,-0.06571122344092019
z363,-0.06117854200785189,0.25418435121023186,-0.08385311359720407,-0.08361263959017037
z364,-0.07646135450059403,0.3016839628644875,-0.09801398931827385,-0.09773290474376489
z365,-0.05655797297757212,0.25274147219179643,-0.08505167790754009,-0.08480776665709312
z366,-0.07154260504555299,0.651106279011478,-0.24816905173907713,-0.2474573523908559
z367,-0.049215152886173216,0.2375321384404836,-0.08147716665705872,-0.08124350639201605
z369,-0.04995399168929274,0.20914917014048973,-0.06914737241579372,-0.06894907154171345
z37,-0.03357838154287616,0.21347375064958612,-0.07739893865623482,-0.07717697393578057
z370,-0.05308163501084007,0.22568397300038645,-0.07493594255694375,-0.07472104121810885
z371,-0.04365656889736501,0.1873927796494374,-0.06238589474140431,-0.06220698443685778
z372,-0.0771670861985421,0.3450535253307769,-0.1161351311484444,-0.11580207875305205
z373,-0.03635167143684867,0.19878405933400048,-0.07008070292643584,-0.06987972544658444
z374,-0.05616384540211944,0.29497032918941757,-0.10311992148839319,-0.10282419411869247
z375,-0.05796567600479948,0.21921161385534838,-0.07027642902807738,-0.07007489024479997
z376,-0.013688097541121928,0.04741696080036361,-0.014750729358270943,-0.014708427208198243
z377,-0.03155915284397737,0.2481135652197133,-0.09288467549571025,-0.09261830077030922
z379,-0.07709046722861984,0.334690988617885,-0.11176928961480667,-0.11144875758225636
z38,-0.07422265264932977,0.3864390175375376,-0.13484499154030233,-0.13445828299659948
z381,-0.06900955207150408,0.3480603472333371,-0.12060730877940667,-0.12026143107045174
z382,-0.05496230930795505,0.26753313023986336,-0.09195169687946958,-0.09168799775067671
z383,0.0038341951112421295,0.05311307677093579,-0.02403345726077112,-0.02396453409832144
z384,0.002103611224815855,0.1600804791477219,-0.06873167565089258,-0.06853456691223198
z385,-0.05200873985415631,0.2646052396133628,-0.09186706746576505,-0.09160361103725306
z386,-0.054824114188817774,0.24250190017967915,-0.08138741505058256,-0.08115401217524819
z387,-0.027614827787078584,0.1596983550049245,-0.05692392652393673,-0.05676068005496174
z388,-0.05679145150933165,0.26131008304275993,-0.08859505466864386,-0.08834098172029903
z389,-0.09152292030304027,0.3782127242049491,-0.1245759474687817,-0.12421868849552826
z39,0.03162673019007226,-0.009129850594412951,-0.00852049264186087,-0.008496057568199437
z390,-0.06731511641916302,0.28386616252344854,-0.09403964534577772,-0.09376995839718141
z391,0.022688973608605025,0.0432591712009858,-0.02724190527148692,-0.02716378092000087
z392,-0.01726139265285838,0.14385706463763914,-0.054261092546143995,-0.05410548255397035
z393,-0.054000131865964696,0.19998425480216406,-0.06367400126143087,-0.06349139692427103
z394,-0.055090649487497124,0.31765400237745534,-0.11316305515483155,-0.11283852608067005
z395,-0.09646032315340951,0.37464929889879905,-0.12112951482149063,-0.1207821395297502
z396,-0.06939090373795472,0.33440760866231045,-0.11466627572988213,-0.11433743571889754
z397,-0.01767077656861909,0.061213365652091796,-0.01904259097592694,-0.01898798062265751
z398,-0.015818675226371662,0.05479749840101368,-0.01704670765017568,-0.016997821092246988
z399,-0.07594721901661412,0.32456388504459643,-0.10792129644309466,-0.10761179968755843
z4,-0.0802209272951155,0.32127359526153376,-0.10485080934878699,-0.1045501181378923
z40,-0.05446705536263501,0.25706282672196945,-0.08770418871845151,-0.08745267059598708
z400,-0.005620795998304024,0.05820148898163638,-0.022486909322662584,-0.022422421351272516
z402,-0.013389185880248615,0.13923629941812293,-0.053818315849937945,-0.0536639756530264
z403,-0.0588768419457147,0.23228755996550665,-0.07546628853169064,-0.07524986626636665
z404,-0.026964550063372228,0.0934079414259906,-0.0290578569488884,-0.028974524810145407
z405,-0.03481924688447209,0.20012428862580672,-0.07124974351271808,-0.0710454134576061
z406,-0.040239026834918756,0.16678597852691707,-0.05498355384342158,-0.05482587197632721
