,feature,motif,rpb,pval,rpb_abs,rpb_partial,pval_partial,rpb_partial_abs,variant,latent_dim,k,sparsity_coef,threshold_init,bandwidth,num_experts,latent_per_expert,k_per_expert,p_empirical,p_fdr,significant_fdr
10719,z492,in_single_input_module,-0.032801568964296535,0.03803631566602739,0.032801568964296535,-0.03546168386929216,0.024909829929279845,0.03546168386929216,jumprelu,512.0,,,0.1,0.01,,,,0.03803631566602739,0.03803631566602739,True
10720,z493,in_single_input_module,-0.11938260190376532,3.586765170840453e-14,0.11938260190376532,-0.11655195173104071,1.4215382322782468e-13,0.11655195173104071,jumprelu,512.0,,,0.1,0.01,,,,3.586765170840453e-14,3.586765170840453e-14,True
10721,z494,in_single_input_module,-0.07059392043400223,7.861108571965535e-06,0.07059392043400223,-0.06445316662390796,4.516296960323053e-05,0.06445316662390796,jumprelu,512.0,,,0.1,0.01,,,,7.861108571965535e-06,7.861108571965535e-06,True
10722,z496,in_single_input_module,-0.15341316161676732,1.7135999829965518e-22,0.15341316161676732,-0.14811659596435153,4.651722132452218e-21,0.14811659596435153,jumprelu,512.0,,,0.1,0.01,,,,1.7135999829965518e-22,1.7135999829965518e-22,True
10723,z497,in_single_input_module,-0.036973931605343825,0.019361043096596444,0.036973931605343825,-0.029753464947819636,0.05988997141134296,0.029753464947819636,jumprelu,512.0,,,0.1,0.01,,,,0.019361043096596444,0.019361043096596444,True
10724,z499,in_single_input_module,-0.05389424052543218,0.0006496668396760039,0.05389424052543218,-0.05239448683013505,0.0009165639241302981,0.05239448683013505,jumprelu,512.0,,,0.1,0.01,,,,0.0006496668396760039,0.0006496668396760039,True
10725,z501,in_single_input_module,-0.08484083319912109,7.708619739809424e-08,0.08484083319912109,-0.08363591494372491,1.1757313286640524e-07,0.08363591494372491,jumprelu,512.0,,,0.1,0.01,,,,7.708619739809424e-08,7.708619739809424e-08,True
10726,z504,in_single_input_module,-0.17022466710351636,2.181278737597827e-27,0.17022466710351636,-0.16544308714788716,6.090850681208368e-26,0.16544308714788716,jumprelu,512.0,,,0.1,0.01,,,,2.181278737597827e-27,2.181278737597827e-27,True
10727,z505,in_single_input_module,-0.06907032925139478,1.2297376034870352e-05,0.06907032925139478,-0.06711701023421868,2.153829858569324e-05,0.06711701023421868,jumprelu,512.0,,,0.1,0.01,,,,1.2297376034870352e-05,1.2297376034870352e-05,True
10728,z506,in_single_input_module,-0.09426328716185886,2.3268146207464172e-09,0.09426328716185886,-0.09234321433949334,4.886939264188138e-09,0.09234321433949334,jumprelu,512.0,,,0.1,0.01,,,,2.3268146207464172e-09,2.3268146207464172e-09,True
10729,z508,in_single_input_module,-0.17227497444473222,5.076135773995877e-28,0.17227497444473222,-0.1652512649995775,6.94691296492362e-26,0.1652512649995775,jumprelu,512.0,,,0.1,0.01,,,,5.076135773995877e-28,5.076135773995877e-28,True
10730,z511,in_single_input_module,-0.21541823495306972,3.2663137114211308e-43,0.21541823495306972,-0.21283535540810433,3.354886164304869e-42,0.21283535540810433,jumprelu,512.0,,,0.1,0.01,,,,3.2663137114211308e-43,3.2663137114211308e-43,True
10731,z512,in_single_input_module,-0.020818142855433496,0.18804448622957604,0.020818142855433496,-0.024468690701907936,0.12179481515242854,0.024468690701907936,jumprelu,512.0,,,0.1,0.01,,,,0.18804448622957604,0.18804448622957604,False
10732,z1,in_cascade,0.006784117643799355,0.6679697229911455,0.006784117643799355,-9.532869918428555e-06,0.9995190964976766,9.532869918428555e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6679697229911455,0.6679697229911455,False
10733,z3,in_cascade,-0.0019003134692836283,0.9043651793311713,0.0019003134692836283,6.720075964557551e-06,0.9996609931538637,6.720075964557551e-06,jumprelu,512.0,,,0.1,0.01,,,,0.9043651793311713,0.9043651793311713,False
10734,z5,in_cascade,-0.030655453726866174,0.05254144066282501,0.030655453726866174,3.303289594285691e-06,0.9998333593520842,3.303289594285691e-06,jumprelu,512.0,,,0.1,0.01,,,,0.05254144066282501,0.05254144066282501,False
10735,z6,in_cascade,0.012764701608517639,0.41961395755781267,0.012764701608517639,1.2269593547152048e-05,0.9993810373659783,1.2269593547152048e-05,jumprelu,512.0,,,0.1,0.01,,,,0.41961395755781267,0.41961395755781267,False
10736,z11,in_cascade,-0.00039682316608370856,0.9799836091401888,0.00039682316608370856,2.242538974974416e-05,0.998868709464755,2.242538974974416e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9799836091401888,0.9799836091401888,False
10737,z12,in_cascade,-0.005676771672720352,0.7196540071552855,0.005676771672720352,9.038193544797651e-06,0.9995440513723413,9.038193544797651e-06,jumprelu,512.0,,,0.1,0.01,,,,0.7196540071552855,0.7196540071552855,False
10738,z13,in_cascade,-0.0043540991741114424,0.783091412424644,0.0043540991741114424,1.0400959858564412e-05,0.9994753040785538,1.0400959858564412e-05,jumprelu,512.0,,,0.1,0.01,,,,0.783091412424644,0.783091412424644,False
10739,z14,in_cascade,0.0020721347041201855,0.8957654299342287,0.0020721347041201855,-1.1895473922649002e-05,0.9993999105277556,1.1895473922649002e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8957654299342287,0.8957654299342287,False
10740,z15,in_cascade,0.0019134664693844523,0.9037064547432325,0.0019134664693844523,1.9957868904038265e-06,0.9998993187813053,1.9957868904038265e-06,jumprelu,512.0,,,0.1,0.01,,,,0.9037064547432325,0.9037064547432325,False
10741,z19,in_cascade,-0.01768805083975199,0.26338406664448116,0.01768805083975199,3.91538813679284e-06,0.9998024808920274,3.91538813679284e-06,jumprelu,512.0,,,0.1,0.01,,,,0.26338406664448116,0.26338406664448116,False
10742,z20,in_cascade,0.010982337754967214,0.487438994247032,0.010982337754967214,-9.481916470135444e-06,0.999521666939624,9.481916470135444e-06,jumprelu,512.0,,,0.1,0.01,,,,0.487438994247032,0.487438994247032,False
10743,z23,in_cascade,0.0005325605194701991,0.9731390580269009,0.0005325605194701991,-2.069437531276603e-05,0.9989560336587662,2.069437531276603e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9731390580269009,0.9731390580269009,False
10744,z25,in_cascade,-0.022380129864908817,0.15701615516840697,0.022380129864908817,6.759990928969367e-06,0.999658979568681,6.759990928969367e-06,jumprelu,512.0,,,0.1,0.01,,,,0.15701615516840697,0.15701615516840697,False
10745,z29,in_cascade,-0.011173219418059752,0.4799035920757685,0.011173219418059752,-8.123952118994394e-06,0.9995901719917568,8.123952118994394e-06,jumprelu,512.0,,,0.1,0.01,,,,0.4799035920757685,0.4799035920757685,False
10746,z30,in_cascade,-0.017688026180986145,0.26338473235028026,0.017688026180986145,1.1187563263145503e-05,0.99943562240134,1.1187563263145503e-05,jumprelu,512.0,,,0.1,0.01,,,,0.26338473235028026,0.26338473235028026,False
10747,z33,in_cascade,0.0010683290110164723,0.9461470740891935,0.0010683290110164723,2.9854015966291822e-05,0.9984939589749452,2.9854015966291822e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9461470740891935,0.9461470740891935,False
10748,z34,in_cascade,0.009553548659298722,0.5458141182312727,0.009553548659298722,9.807567962006117e-06,0.9995052388414079,9.807567962006117e-06,jumprelu,512.0,,,0.1,0.01,,,,0.5458141182312727,0.5458141182312727,False
10749,z35,in_cascade,-0.01768796127676335,0.2633864845569761,0.01768796127676335,-1.7326180260161632e-06,0.9999125948289692,1.7326180260161632e-06,jumprelu,512.0,,,0.1,0.01,,,,0.2633864845569761,0.2633864845569761,False
10750,z41,in_cascade,0.0035281302456324944,0.8234814137878598,0.0035281302456324944,4.1049689050410947e-05,0.9979291736441342,4.1049689050410947e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8234814137878598,0.8234814137878598,False
10751,z45,in_cascade,-0.021493317679743246,0.17411842189570534,0.021493317679743246,9.027775660381404e-06,0.9995445769220017,9.027775660381404e-06,jumprelu,512.0,,,0.1,0.01,,,,0.17411842189570534,0.17411842189570534,False
10752,z46,in_cascade,-0.01068791170606692,0.49918610089031035,0.01068791170606692,-6.24446381950524e-06,0.9996849862999855,6.24446381950524e-06,jumprelu,512.0,,,0.1,0.01,,,,0.49918610089031035,0.49918610089031035,False
10753,z47,in_cascade,0.019244942727189834,0.2236463290289594,0.019244942727189834,-2.025230194381989e-05,0.9989783348616545,2.025230194381989e-05,jumprelu,512.0,,,0.1,0.01,,,,0.2236463290289594,0.2236463290289594,False
10754,z48,in_cascade,0.013228945906315088,0.40290342336226376,0.013228945906315088,4.2873180511606226e-05,0.9978371845154441,4.2873180511606226e-05,jumprelu,512.0,,,0.1,0.01,,,,0.40290342336226376,0.40290342336226376,False
10755,z50,in_cascade,-0.00024089686292807838,0.9878479748655813,0.00024089686292807838,3.904984926641e-06,0.9998030057014868,3.904984926641e-06,jumprelu,512.0,,,0.1,0.01,,,,0.9878479748655813,0.9878479748655813,False
10756,z51,in_cascade,-0.0033814906536947242,0.8307045721563123,0.0033814906536947242,3.1432809402808307e-05,0.9984143139235804,3.1432809402808307e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8307045721563123,0.8307045721563123,False
10757,z52,in_cascade,-0.017688050615741784,0.26338407269201514,0.017688050615741784,7.305264386282383e-06,0.9996314722275005,7.305264386282383e-06,jumprelu,512.0,,,0.1,0.01,,,,0.26338407269201514,0.26338407269201514,False
10758,z56,in_cascade,-0.000440924979460822,0.9777595908236739,0.000440924979460822,5.232805041282748e-06,0.9997360213241872,5.232805041282748e-06,jumprelu,512.0,,,0.1,0.01,,,,0.9777595908236739,0.9777595908236739,False
10759,z57,in_cascade,0.006347602183291619,0.6881726290069197,0.006347602183291619,3.930580405127684e-06,0.9998017144895348,3.930580405127684e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6881726290069197,0.6881726290069197,False
10760,z59,in_cascade,-0.019376728931270883,0.22049085713444597,0.019376728931270883,1.0069836915800254e-05,0.9994920081939432,1.0069836915800254e-05,jumprelu,512.0,,,0.1,0.01,,,,0.22049085713444597,0.22049085713444597,False
10761,z61,in_cascade,-0.0012873049142828421,0.9351310867166578,0.0012873049142828421,1.1018985965318296e-05,0.9994441265977261,1.1018985965318296e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9351310867166578,0.9351310867166578,False
10762,z62,in_cascade,-0.0004981721453330553,0.9748729234597509,0.0004981721453330553,3.7168358037837843e-06,0.9998124972371744,3.7168358037837843e-06,jumprelu,512.0,,,0.1,0.01,,,,0.9748729234597509,0.9748729234597509,False
10763,z65,in_cascade,-0.01366975614968173,0.3874113250678915,0.01366975614968173,-5.661569160864827e-06,0.9997143915139858,5.661569160864827e-06,jumprelu,512.0,,,0.1,0.01,,,,0.3874113250678915,0.3874113250678915,False
10764,z66,in_cascade,-0.009534197844955251,0.5466278722942632,0.009534197844955251,1.5192631243395038e-05,0.9992335792939423,1.5192631243395038e-05,jumprelu,512.0,,,0.1,0.01,,,,0.5466278722942632,0.5466278722942632,False
10765,z69,in_cascade,-0.0062801867073040245,0.6913131452050124,0.0062801867073040245,3.49015390436894e-06,0.99982393263114,3.49015390436894e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6913131452050124,0.6913131452050124,False
10766,z72,in_cascade,0.005545116929938535,0.7258906533294053,0.005545116929938535,3.1776439786574415e-06,0.9998396977810717,3.1776439786574415e-06,jumprelu,512.0,,,0.1,0.01,,,,0.7258906533294053,0.7258906533294053,False
10767,z73,in_cascade,0.006065672565655466,0.7013413279375053,0.006065672565655466,-3.7369506138165004e-05,0.9981148268140195,3.7369506138165004e-05,jumprelu,512.0,,,0.1,0.01,,,,0.7013413279375053,0.7013413279375053,False
10768,z74,in_cascade,-0.00932229825715802,0.5555779253420823,0.00932229825715802,-3.367523150148155e-05,0.998301190967833,3.367523150148155e-05,jumprelu,512.0,,,0.1,0.01,,,,0.5555779253420823,0.5555779253420823,False
10769,z76,in_cascade,-0.01050816245661831,0.5064310221132469,0.01050816245661831,1.546803864563122e-05,0.9992196858566827,1.546803864563122e-05,jumprelu,512.0,,,0.1,0.01,,,,0.5064310221132469,0.5064310221132469,False
10770,z82,in_cascade,-0.0002162807821380671,0.989089649540331,0.0002162807821380671,2.3854783873373565e-05,0.9987966010701126,2.3854783873373565e-05,jumprelu,512.0,,,0.1,0.01,,,,0.989089649540331,0.989089649540331,False
10771,z83,in_cascade,-0.007655695349124983,0.6283543238662301,0.007655695349124983,-4.690430287551152e-06,0.9997633824361966,4.690430287551152e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6283543238662301,0.6283543238662301,False
10772,z87,in_cascade,-0.003731489464543462,0.8134891799378088,0.003731489464543462,1.2256000338146597e-05,0.9993817231007366,1.2256000338146597e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8134891799378088,0.8134891799378088,False
10773,z91,in_cascade,-0.0001439349690975475,0.9927390302732704,0.0001439349690975475,2.921746652202739e-05,0.9985260708515071,2.921746652202739e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9927390302732704,0.9927390302732704,False
10774,z92,in_cascade,0.011810363167458218,0.4552171765110692,0.011810363167458218,1.9583401271898622e-05,0.9990120787858954,1.9583401271898622e-05,jumprelu,512.0,,,0.1,0.01,,,,0.4552171765110692,0.4552171765110692,False
10775,z93,in_cascade,-0.008828378211191059,0.5767132629695857,0.008828378211191059,-5.398198395709791e-06,0.9997276777461911,5.398198395709791e-06,jumprelu,512.0,,,0.1,0.01,,,,0.5767132629695857,0.5767132629695857,False
10776,z94,in_cascade,-0.012669873188377367,0.42307674106549825,0.012669873188377367,5.510282464047181e-06,0.9997220234551327,5.510282464047181e-06,jumprelu,512.0,,,0.1,0.01,,,,0.42307674106549825,0.42307674106549825,False
10777,z95,in_cascade,-0.0009524127667304358,0.9519827588148123,0.0009524127667304358,-1.9038575032923923e-05,0.9990395635485503,1.9038575032923923e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9519827588148123,0.9519827588148123,False
10778,z97,in_cascade,-0.009051279329934618,0.567128251195906,0.009051279329934618,2.1937995446476635e-06,0.9998893296610626,2.1937995446476635e-06,jumprelu,512.0,,,0.1,0.01,,,,0.567128251195906,0.567128251195906,False
10779,z100,in_cascade,-0.0003846269069439547,0.9805986846859607,0.0003846269069439547,6.404794908550226e-05,0.9967689897154526,6.404794908550226e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9805986846859607,0.9805986846859607,False
10780,z104,in_cascade,-0.010864007647703653,0.4921421589195222,0.010864007647703653,2.702601886797173e-06,0.9998636621713937,2.702601886797173e-06,jumprelu,512.0,,,0.1,0.01,,,,0.4921421589195222,0.4921421589195222,False
10781,z105,in_cascade,-0.008828701924763233,0.5766992877146615,0.008828701924763233,3.887112036063227e-05,0.9980390752836065,3.887112036063227e-05,jumprelu,512.0,,,0.1,0.01,,,,0.5766992877146615,0.5766992877146615,False
10782,z108,in_cascade,0.0025858097792751293,0.8701325442186725,0.0025858097792751293,1.6827056757670253e-05,0.9991511276707139,1.6827056757670253e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8701325442186725,0.8701325442186725,False
10783,z109,in_cascade,-0.011182281997053801,0.4795474161900954,0.011182281997053801,-2.435040401542205e-06,0.9998771598129755,2.435040401542205e-06,jumprelu,512.0,,,0.1,0.01,,,,0.4795474161900954,0.4795474161900954,False
10784,z110,in_cascade,-0.004364812150723466,0.7825711129432062,0.004364812150723466,4.25560123863359e-05,0.9978531845990287,4.25560123863359e-05,jumprelu,512.0,,,0.1,0.01,,,,0.7825711129432062,0.7825711129432062,False
10785,z112,in_cascade,-0.010314037854206325,0.5143169926647249,0.010314037854206325,8.206584419835627e-06,0.9995860034506666,8.206584419835627e-06,jumprelu,512.0,,,0.1,0.01,,,,0.5143169926647249,0.5143169926647249,False
10786,z113,in_cascade,0.006634193395545074,0.6748823873634732,0.006634193395545074,5.14035543148772e-05,0.9974068556995294,5.14035543148772e-05,jumprelu,512.0,,,0.1,0.01,,,,0.6748823873634732,0.6748823873634732,False
10787,z114,in_cascade,-0.018994540707146044,0.22973059845220237,0.018994540707146044,7.722641344437564e-06,0.9996104168651424,7.722641344437564e-06,jumprelu,512.0,,,0.1,0.01,,,,0.22973059845220237,0.22973059845220237,False
10788,z117,in_cascade,-0.003240761881958501,0.8376500554840638,0.003240761881958501,5.816083038548674e-05,0.9970659742605429,5.816083038548674e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8376500554840638,0.8376500554840638,False
10789,z118,in_cascade,0.0037270521203605182,0.8137068955350886,0.0037270521203605182,3.0042289286932172e-05,0.9984844611906126,3.0042289286932172e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8137068955350886,0.8137068955350886,False
10790,z119,in_cascade,0.015022237202911726,0.3421903313941645,0.015022237202911726,1.8879263464725154e-05,0.9990476003141162,1.8879263464725154e-05,jumprelu,512.0,,,0.1,0.01,,,,0.3421903313941645,0.3421903313941645,False
10791,z121,in_cascade,0.006237561724820184,0.6933015558825845,0.006237561724820184,6.866372370007215e-05,0.9965361403431433,6.866372370007215e-05,jumprelu,512.0,,,0.1,0.01,,,,0.6933015558825845,0.6933015558825845,False
10792,z123,in_cascade,-0.00833558856432789,0.5981704674337509,0.00833558856432789,3.370499199121038e-05,0.9982996896474304,3.370499199121038e-05,jumprelu,512.0,,,0.1,0.01,,,,0.5981704674337509,0.5981704674337509,False
10793,z124,in_cascade,-0.001993564455206498,0.8996964580237132,0.001993564455206498,1.3887006075677041e-05,0.9992994439804311,1.3887006075677041e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8996964580237132,0.8996964580237132,False
10794,z127,in_cascade,-0.012860442724744169,0.4161347995949322,0.012860442724744169,3.109129501780881e-05,0.9984315422246568,3.109129501780881e-05,jumprelu,512.0,,,0.1,0.01,,,,0.4161347995949322,0.4161347995949322,False
10795,z128,in_cascade,0.005308739951089073,0.7371335915327086,0.005308739951089073,3.752338224963757e-06,0.999810706250891,3.752338224963757e-06,jumprelu,512.0,,,0.1,0.01,,,,0.7371335915327086,0.7371335915327086,False
10796,z131,in_cascade,0.006015713195400314,0.7036844096371285,0.006015713195400314,-9.57527612121048e-06,0.9995169572375038,9.57527612121048e-06,jumprelu,512.0,,,0.1,0.01,,,,0.7036844096371285,0.7036844096371285,False
10797,z134,in_cascade,-0.019798499824456302,0.21060688346677334,0.019798499824456302,2.2776052990828265e-05,0.9988510196168682,2.2776052990828265e-05,jumprelu,512.0,,,0.1,0.01,,,,0.21060688346677334,0.21060688346677334,False
10798,z137,in_cascade,-0.007906682547518067,0.6171356106597148,0.007906682547518067,6.742414121212702e-06,0.9996598662636887,6.742414121212702e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6171356106597148,0.6171356106597148,False
10799,z140,in_cascade,-0.0011437485859721844,0.9423516835675304,0.0011437485859721844,1.4045795550910161e-05,0.9992914335501794,1.4045795550910161e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9423516835675304,0.9423516835675304,False
10800,z143,in_cascade,-0.011180080439797756,0.4796339281459372,0.011180080439797756,-8.142618679145286e-08,0.9999958923030461,8.142618679145286e-08,jumprelu,512.0,,,0.1,0.01,,,,0.4796339281459372,0.4796339281459372,False
10801,z144,in_cascade,-0.0021255780344378392,0.8930930074235048,0.0021255780344378392,-6.3655458262413395e-06,0.9996788780911815,6.3655458262413395e-06,jumprelu,512.0,,,0.1,0.01,,,,0.8930930074235048,0.8930930074235048,False
10802,z145,in_cascade,-0.013684982322297565,0.386882776334774,0.013684982322297565,-1.1045115052530328e-05,0.9994428084671498,1.1045115052530328e-05,jumprelu,512.0,,,0.1,0.01,,,,0.386882776334774,0.386882776334774,False
10803,z146,in_cascade,-0.0017812191285039901,0.9103325663599486,0.0017812191285039901,6.52904877922458e-05,0.9967063080399379,6.52904877922458e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9103325663599486,0.9103325663599486,False
10804,z147,in_cascade,-0.013765239380702909,0.3841040740668706,0.013765239380702909,-7.715306401316797e-06,0.9996107868900823,7.715306401316797e-06,jumprelu,512.0,,,0.1,0.01,,,,0.3841040740668706,0.3841040740668706,False
10805,z148,in_cascade,0.005752802467346457,0.7160607830538535,0.005752802467346457,4.542456014399593e-05,0.9977084758782534,4.542456014399593e-05,jumprelu,512.0,,,0.1,0.01,,,,0.7160607830538535,0.7160607830538535,False
10806,z149,in_cascade,-0.0041720173806834675,0.7919492720780126,0.0041720173806834675,-1.5544424102908322e-05,0.9992158324506435,1.5544424102908322e-05,jumprelu,512.0,,,0.1,0.01,,,,0.7919492720780126,0.7919492720780126,False
10807,z150,in_cascade,-0.019353130931962986,0.22105352600976624,0.019353130931962986,1.6612641855983344e-05,0.999161944227194,1.6612641855983344e-05,jumprelu,512.0,,,0.1,0.01,,,,0.22105352600976624,0.22105352600976624,False
10808,z151,in_cascade,-0.024405906322925136,0.12275497801566249,0.024405906322925136,1.2206319402568479e-05,0.9993842293481134,1.2206319402568479e-05,jumprelu,512.0,,,0.1,0.01,,,,0.12275497801566249,0.12275497801566249,False
10809,z152,in_cascade,-0.007906682547518067,0.6171356106597148,0.007906682547518067,-4.39685214708406e-06,0.9997781925363955,4.39685214708406e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6171356106597148,0.6171356106597148,False
10810,z153,in_cascade,-0.0075159968691244985,0.634636215415469,0.0075159968691244985,1.2572367538347604e-05,0.9993657633679105,1.2572367538347604e-05,jumprelu,512.0,,,0.1,0.01,,,,0.634636215415469,0.634636215415469,False
10811,z154,in_cascade,-0.012767669143405064,0.4195058635909299,0.012767669143405064,6.595374877974881e-05,0.9966728488813099,6.595374877974881e-05,jumprelu,512.0,,,0.1,0.01,,,,0.4195058635909299,0.4195058635909299,False
10812,z158,in_cascade,-0.019984945613142385,0.2063412822936326,0.019984945613142385,7.059424264113656e-06,0.9996438740930234,7.059424264113656e-06,jumprelu,512.0,,,0.1,0.01,,,,0.2063412822936326,0.2063412822936326,False
10813,z159,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-7.551460512148118e-07,0.999961905238846,7.551460512148118e-07,jumprelu,512.0,,,0.1,0.01,,,,0.6171356106597148,0.6171356106597148,False
10814,z160,in_cascade,0.01100597200050095,0.4865025389083456,0.01100597200050095,4.3052695323514065e-05,0.9978281285869198,4.3052695323514065e-05,jumprelu,512.0,,,0.1,0.01,,,,0.4865025389083456,0.4865025389083456,False
10815,z163,in_cascade,-0.007906682547518067,0.6171356106597148,0.007906682547518067,7.714970158036183e-06,0.999610803852503,7.714970158036183e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6171356106597148,0.6171356106597148,False
10816,z164,in_cascade,0.005329153817229844,0.7361603730662951,0.005329153817229844,6.552506921827074e-05,0.9966944742403703,6.552506921827074e-05,jumprelu,512.0,,,0.1,0.01,,,,0.7361603730662951,0.7361603730662951,False
10817,z165,in_cascade,-0.013892528876021997,0.37972210227312464,0.013892528876021997,9.308794861976558e-06,0.9995304003828326,9.308794861976558e-06,jumprelu,512.0,,,0.1,0.01,,,,0.37972210227312464,0.37972210227312464,False
10818,z168,in_cascade,0.0018589084501779152,0.9064392404943782,0.0018589084501779152,5.2867883028588896e-05,0.9973329852878958,5.2867883028588896e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9064392404943782,0.9064392404943782,False
10819,z169,in_cascade,-0.0009467605827503164,0.9522673806078134,0.0009467605827503164,6.8145104817020005e-06,0.9996562292276805,6.8145104817020005e-06,jumprelu,512.0,,,0.1,0.01,,,,0.9522673806078134,0.9522673806078134,False
10820,z170,in_cascade,-0.01593396758361367,0.31369379804612957,0.01593396758361367,1.0839061465100705e-06,0.9999453203182564,1.0839061465100705e-06,jumprelu,512.0,,,0.1,0.01,,,,0.31369379804612957,0.31369379804612957,False
10821,z172,in_cascade,-0.00873877386894977,0.5805877543234966,0.00873877386894977,-8.323672487323824e-06,0.9995800967239487,8.323672487323824e-06,jumprelu,512.0,,,0.1,0.01,,,,0.5805877543234966,0.5805877543234966,False
10822,z173,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,5.494498952372893e-06,0.9997228196839897,5.494498952372893e-06,jumprelu,512.0,,,0.1,0.01,,,,0.6171356106597148,0.6171356106597148,False
10823,z174,in_cascade,0.010957072222582687,0.48844116058685394,0.010957072222582687,2.3992641184914648e-05,0.9987896466070053,2.3992641184914648e-05,jumprelu,512.0,,,0.1,0.01,,,,0.48844116058685394,0.48844116058685394,False
10824,z175,in_cascade,-0.001046222852870305,0.9472597727627866,0.001046222852870305,1.8802538902963108e-05,0.9990514708260261,1.8802538902963108e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9472597727627866,0.9472597727627866,False
10825,z176,in_cascade,-0.0020165008141816345,0.8985486470807402,0.0020165008141816345,4.5152225704689006e-05,0.9977222142443462,4.5152225704689006e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8985486470807402,0.8985486470807402,False
10826,z177,in_cascade,-0.006520979955394553,0.680120671990951,0.006520979955394553,2.826253961105661e-05,0.9985742438539387,2.826253961105661e-05,jumprelu,512.0,,,0.1,0.01,,,,0.680120671990951,0.680120671990951,False
10827,z181,in_cascade,-0.002257038074587012,0.8865245985715275,0.002257038074587012,9.62627290340256e-06,0.9995143846094895,9.62627290340256e-06,jumprelu,512.0,,,0.1,0.01,,,,0.8865245985715275,0.8865245985715275,False
10828,z182,in_cascade,0.002468307048092415,0.8759850248721341,0.002468307048092415,3.874796504051842e-05,0.9980452880663946,3.874796504051842e-05,jumprelu,512.0,,,0.1,0.01,,,,0.8759850248721341,0.8759850248721341,False
10829,z184,in_cascade,-0.0012388910294157257,0.9375656422617271,0.0012388910294157257,2.9918087196164657e-05,0.9984907267871582,2.9918087196164657e-05,jumprelu,512.0,,,0.1,0.01,,,,0.9375656422617271,0.9375656422617271,False
10830,z186,in_cascade,-0.022328053942772774,0.15798389476663932,0.022328053942772774,1.1977512320501815e-06,0.9999395771890717,1.1977512320501815e-06,jumprelu,512.0,,,0.1,0.01,,,,0.15798389476663932,0.15798389476663932,False
10831,z187,in_cascade,-0.02568906491349972,0.10427353530757667,0.02568906491349972,6.652740982308718e-06,0.9996643899932353,6.652740982308718e-06,jumprelu,512.0,,,0.1,0.01,,,,0.10427353530757667,0.10427353530757667,False
10832,z189,in_cascade,-0.007167112688734676,0.6504391828972448,0.007167112688734676,-4.453854554019136e-05,0.9977531723687121,4.453854554019136e-05,jumprelu,512.0,,,0.1,0.01,,,,0.6504391828972448,0.6504391828972448,False
10833,z192,in_cascade,0.009292550189769254,0.5568401037634908,0.009292550189769254,3.6523513556162984e-06,0.999815750276217,3.6523513556162984e-06,jumprelu,512.0,,,0.1,0.01,,,,0.5568401037634908,0.5568401037634908,False
10834,z193,in_cascade,0.011967049265855708,0.4492576663041355,0.011967049265855708,-9.5599108328355e-07,0.9999517732339184,9.5599108328355e-07,jumprelu,512.0,,,0.1,0.01,,,,0.4492576663041355,0.4492576663041355,False
10835,z196,in_cascade,0.0013280342261969714,0.9330834285843165,0.0013280342261969714,-5.084588021999834e-07,0.9999743498405408,5.084588021999834e-07,jumprelu,512.0,,,0.1,0.01,,,,0.9330834285843165,0.9330834285843165,False
10836,z200,in_cascade,-0.012000455489852617,0.44799281607591884,0.012000455489852617,6.392030626935913e-06,0.9996775420157596,6.392030626935913e-06,jumprelu,512.0,,,0.1,0.01,,,,0.44799281607591884,0.44799281607591884,False
10837,z201,in_cascade,-0.02334090738770757,0.1399577776804229,0.02334090738770757,5.721864909948547e-06,0.9997113497818501,5.721864909948547e-06,jumprelu,512.0,,,0.1,0.01,,,,0.1399577776804229,0.1399577776804229,False
10838,z203,in_cascade,0.011083215415874627,0.483448729617906,0.011083215415874627,5.4522422395830977e-05,0.9972495194221546,5.4522422395830977e-05,jumprelu,512.0,,,0.1,0.01,,,,0.483448729617906,0.483448729617906,False
