variant,config_name,test_mse,val_mse,test_l0_sparsity,val_l0_sparsity,dead_feature_rate,best_epoch_x,max_rpb,n_significant_features,best_f1,n_active_features,training_time,best_epoch_y,total_epochs,convergence_speed
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,512,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,128,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,512,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
gated,unknown,,,0.0023891514720162377,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,512,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,256,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.00932752674270887,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,512,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,256,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.025358397397212684,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,512,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,256,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04674980556592345,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,512,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,256,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.04046052065677941,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,512,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,256,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.008131290305755101,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,512,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,256,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
jumprelu,unknown,,,0.012001300681731664,,,,,,,128,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,512,,,,
switch,unknown,,,0.031232784502208233,,,,,,,1024,,,,
switch,unknown,,,0.031232784502208233,,,,,,,1024,,,,
switch,unknown,,,0.031232784502208233,,,,,,,1024,,,,
switch,unknown,,,0.031232784502208233,,,,,,,1024,,,,
switch,unknown,,,0.031232784502208233,,,,,,,256,,,,
switch,unknown,,,0.031232784502208233,,,,,,,256,,,,
switch,unknown,,,0.031232784502208233,,,,,,,256,,,,
switch,unknown,,,0.031232784502208233,,,,,,,256,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,512,,,,
switch,unknown,,,0.015597820281982422,,,,,,,1024,,,,
switch,unknown,,,0.015597820281982422,,,,,,,1024,,,,
switch,unknown,,,0.015597820281982422,,,,,,,1024,,,,
switch,unknown,,,0.015597820281982422,,,,,,,1024,,,,
switch,unknown,,,0.015597820281982422,,,,,,,256,,,,
switch,unknown,,,0.015597820281982422,,,,,,,256,,,,
switch,unknown,,,0.015597820281982422,,,,,,,256,,,,
switch,unknown,,,0.015597820281982422,,,,,,,256,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,512,,,,
switch,unknown,,,0.015619754791259766,,,,,,,1024,,,,
switch,unknown,,,0.015619754791259766,,,,,,,1024,,,,
switch,unknown,,,0.015619754791259766,,,,,,,1024,,,,
switch,unknown,,,0.015619754791259766,,,,,,,1024,,,,
switch,unknown,,,0.015619754791259766,,,,,,,256,,,,
switch,unknown,,,0.015619754791259766,,,,,,,256,,,,
switch,unknown,,,0.015619754791259766,,,,,,,256,,,,
switch,unknown,,,0.015619754791259766,,,,,,,256,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,512,,,,
switch,unknown,,,0.031244277954101562,,,,,,,1024,,,,
switch,unknown,,,0.031244277954101562,,,,,,,1024,,,,
switch,unknown,,,0.031244277954101562,,,,,,,1024,,,,
switch,unknown,,,0.031244277954101562,,,,,,,1024,,,,
switch,unknown,,,0.031244277954101562,,,,,,,256,,,,
switch,unknown,,,0.031244277954101562,,,,,,,256,,,,
switch,unknown,,,0.031244277954101562,,,,,,,256,,,,
switch,unknown,,,0.031244277954101562,,,,,,,256,,,,
